,Id,People,Average-Time,Sudoku
4799,4799,1864,18,3...1...6..7.3.5..56.....2.25.7.1.8...........1.6.3.95.4.....13..2.7.4..1...8...7
4800,4800,1767,22,..2...8...87....15...4.9....2.761.3...........7.392.8....6.8...54....36...1...9..
4801,4801,1790,16,........3...7.....5.49.36.8.461.273...........853.496.3.25.98.4.....8...1........
4802,4802,1301,40,5..3.7....1.....5...7.5.9....16.982..2..8..9..932.57....2.3.5...3.....1....1.2..9
4803,4803,1369,25,12.8.7.9..........43.....76.6..2..1.7...8...2.4..1..3.51.....89..........7.3.1.45
4804,4804,1359,40,..2...1.....1.5.8..8..3..4....4.2.....5...2...9.8.6....1..2..6..4.5.8.....3..79..
4805,4805,1715,27,6.8...1.75...2...6.1..4......64.3....2.865.7....9.28......3..9.3...9...17.5...2.4
4806,4806,1820,21,.5.....4..4.9.8.7.8.......9..1..36...65.7.43...42..1..7.......8.9.3.6.2..3.....1.
4807,4807,1779,22,2.63.71.87.......25.......9...8.5....2.9.6.4....1.2...9.......18.......41.32.49.6
4808,4808,1690,19,..72.45..5.......2.6.....3.1...4..83.4.3.8.2.38..6...1.1.....5.7.......4..37.12..
4809,4809,1193,43,...53....71.....543......91.6.1.3.8....8.2....9.7.6.4.18......992.....65....24...
4810,4810,1359,26,...6.7....5.....4...2...9.7.7.9.3..8.1.....9.6..5.2.7...1..58...6.....2....8.1...
4811,4811,1373,39,....7..9..6.2.8.535.......4.84...62....5.9....57...91.7.......224.7.1.3..3..5....
4812,4812,1500,32,.93.5.14..........8...74...9....6..1.8....25.2.......4...64...8..........35.2.47.
4813,4813,1602,27,...1.5.6..........869...5.728..1...9..4...2..9...7..816.8...924..........3.2.9...
4814,4814,1608,26,56.1.7.4.....8...68......97...738....4.....1....614...12......47...6.....8.9.1.65
4815,4815,1841,17,.65.2.94...87.43........6...9..1..3....9.8....2..5..9...2........13.27...49.7.85.
4816,4816,1354,37,.526.9...........1..6...5...1.5.7.9.39.4.8.27.2.3.6.1...8...1..5...........7.583.
4817,4817,1446,21,...7.5....37...19.5...9...6.4.9.6.5..8.....4..9.1.8.7.8...6...7.13...56....2.9...
4818,4818,1134,48,.6.8.9.7...5...4...2.....5...91.23...3.....6...76.45...9.....2...1...7...4.9.5...
4819,4819,1688,26,.....9....1.3...7.76.....45.71.8.69.8.......4.49.1.25.32.....87.5...4.2....2.....
4820,4820,21,16,..5...2...68..5.4..1.897.5..5...8.9...........7.9...2..8.234.1..3.5..48...1...9..
4821,4821,1880,18,.9.1...4....7.6...7.6...8.936.....24...5.1...14.....874.3...2.8...3.9....2...4.3.
4822,4822,1732,22,.........57..3...8..45.79..8..9.26.1..6.5.4..9.16.4..7..37.58..1...9..24.........
4823,4823,1241,42,.49...81.5.......7...4.3.....56.41.2..8.9.7..4.17.29.....8.5...6.......5.52...48.
4824,4824,1382,27,..........73...24.25.9.3.71...5.7..65.......88..2.1...74.6.2.83.89...61..........
4825,4825,1659,31,..78.15..8...3.9..6..........3...8..9..348..1..1...3..........5..6.2...9..25.91..
4826,4826,1734,27,.5.1.2.8....3.5...7...8...15.8..64..6.......2..45..6.33...5...6...6.4....6.2.1.3.
4827,4827,1733,24,.1.8.3....43...68...........2.9.7.5.4..3.8..2.3.4.1.6...........65...31....1.9.7.
4828,4828,1805,21,.9.....42..54.97..6.......1.4.9.1.7.3.......5.7.8.3.2.4.......8..12.86..23.....9.
4829,4829,1709,23,.5.....934.3.9.1.8.....3...5..9.6..2....8....3..4.5..7...1.....6.1.7.2.498.....3.
4830,4830,1444,34,.42.1.65..9........5.642.1...43.8.......5.......4.68...3.784.2........3..68.2.94.
4831,4831,1391,26,...5.7...3.....9.78...1...4..4.7....52.....68....3.7..4...8...51.8.....6...1.3...
4832,4832,1578,35,4..6....8..85.79....9...6...4.....3..7.4.6.5..9.....2...4...7.....2.95..6....8..3
4833,4833,1794,24,2..7....6..8...5.....2.3...9.6...2.5...8.7...1.3...4.7...3.2.....4...6.13....5..4
4834,4834,1802,20,.7.3.6.5.....72...3..1....6.....49..8.1...3.7..3......7....5..8...41.....4.6.3.1.
4835,4835,1700,25,5.....3.9....2.6..6..4.9..7..56.24.....3.5.....91.87..8..9.7..1..6.8....9.2.....3
4836,4836,1657,18,......4....24981..4..1.3....23...81....2.9....48...75....9.2..8..15746....5......
4837,4837,1345,35,.3.8.7.2..9..........149.....94.826.7.......9.456.23.....586..........7..6.7.3.9.
4838,4838,1408,23,..25.83.9.3..2..6..........1..7.4...8.7...2.6.....9..4..........8..3..4.2.51.76..
4839,4839,1366,41,8.......4..7..1.6.....2..1....517...53.9...48...384....2..7.....9.4..2..7.......9
4840,4840,1567,32,..287....9..4.5..2.1.....8..4.5.7.2...8...3...7.2.6.9..5.....4.8..7.3..9....547..
4841,4841,1772,22,....9.....9.6...1.83.5.1.4.2.......9479...1853.......7.4.9.3.52.6...2.7.....1....
4842,4842,1587,30,..6.1..4.....45....8.....9...58..9..2.......1..8..62...3.....5....52.....7..6.3..
4843,4843,1712,21,1.......4...387....2.6.1.9..1.....299.8...6.557.....3..4.9.8.5....475...7.......2
4844,4844,1274,42,.6.8.734....5..8......4.....89...53.3...1...2.46...71.....8......7..4....286.3.7.
4845,4845,1325,27,.6....73.2..3.6.....3..59...9.6.4.8.6.......9.1.5.2.7...62..4.....9.1..8.54....9.
4846,4846,1319,43,.1.....7...5.1.6..6.7...8.31..9.4..7.........9..8.6...8.4...7.1..6.7.2...3.....5.
4847,4847,1583,33,.8.9...3..6.1.3.....27.69....42.57.............94.82....38.94.....3.1.5..1...2.7.
4848,4848,1869,22,2.......8.459387...8.....5..1.7.6.8...........9.1.2.3..5.....6...645739.7.......5
4849,4849,1831,22,..79.43............19..248.1...9...7.83...62.4...8...1.685..79............14.32..
4850,4850,1814,20,.1...5.9.....6.....34.7.86..6....71...36.92...92....8..46.5.12.....4.....2.3...5.
4851,4851,1324,40,...........21438.....8..9..45...9.8..3.....6..7.5...2...6..7.....59124...........
4852,4852,1514,20,1...6...29.5...3.76..3.8..5...5.2....7.....5....6.1...3..4.6..15.6...2.37...1...6
4853,4853,1415,42,...8.3..4..56.13...6.....9.531....2.4.......3.7....845.8.....6...67.52..7..3.6...
4854,4854,1448,36,3...5..41.1.....8...7...5....62.419.9...1...4.419.52....9...4...2.....1.17..3...6
4855,4855,1855,22,25......13........9....2..8.3.1.9.7.1.75.48.6.9.2.7.5.5..3....9........48......25
4856,4856,1742,25,..8.6.9..5.......8..18.43...2.7.5....1.....8....4.6.5...61.34..3.......7..7.4.8..
4857,4857,1721,22,6.9.8...2.1.......5..3.1..6..58.96...9..1..2...32.78..2..1.8..5.......8.8...3.7.1
4858,4858,1379,36,.74...5.....4.3...3.8...96.2..9.7..1....5....9..6.2..5.16...4.2...8.9.....2...73.
4859,4859,1466,21,.7.4.1.3...4...8..5..6.3..4.1....45.4.......3.68....9.6..2.7..5..3...7...9.5.8.6.
4860,4860,1292,44,1.4.....3....1.....594..61..72.8.3..6.......2..3.2.14..36..125.....5....8.....4.6
4861,4861,1750,26,..5.3.7..2.......8.9.5.1.4.1..6.9......7.3......1.8..9.5.2.6.7.8.......2..4.1.3..
4862,4862,1748,25,4.......1..9...2...6.842.7...32.86..7.......5..67.43...9.583.2...5...7..3.......9
4863,4863,1870,19,....4..3.61.....89.7.5.8.6.8..9....3...1.3...9....4..2.9.3.2.7.32.....98.5..7....
4864,4864,1787,16,..4.189.......7....5.29..1.3..6.5..1..8...7..1..7.9..3.6..51.4....4.......796.2..
4865,4865,1256,37,1.......4.2..16......2...1..3.871.4..4.....7..6.493....5...4......62..3.9.......5
4866,4866,1305,27,8....4..1..........32.5.49...5..83..3..619..5..13..6...84.7.12..........7..2....4
4867,4867,1055,52,.........16.....73.953.41...1.9.8.3.6...1...5.4.6.5.1...64.935.32.....68.........
4868,4868,1669,29,...1.6.....4.8.6.2.5..2..7.46....319.........975....84.4..1..9.6.7.9.8.....8.4...
4869,4869,1809,22,15.....2....9.8...9..6..4.8.8.7...3...2...5...9...5.1.8.4..1..3...4.7....3.....42
4870,4870,1821,22,.5...9.7.2..8.3..9..3...5....76..9...6.....1...5..78....8...6..9..4.6..1.1.7...9.
4871,4871,1741,21,....8.....96....423.1...7.82..1.8..6..8...3..9..3.5..15.9...1.762....48.....3....
4872,4872,1146,42,1.9...2.33..4.9..7..6...1.....5.43...2.....1...41.6.....5...8..4..9.3..22.3...7.1
4873,4873,1223,32,...4.........8.59.1.9...6.4.7...5.2....3.7....1.9...5.9.1...8.3.28.6..7......3...
4874,4874,1282,45,...6.....36..1..2..5.3.9.8.6.5...8.7....5....8.9...5.4.9.4.7.5..1..2..46.....3...
4875,4875,1482,34,...1.96....2...1...5..4..8.8..4.2..61.7...8.44..8.1..5.9..1..7...3...5....46.5...
4876,4876,1806,23,..19.74........6..9..5.1..3.5..1..9..7.....2..9..3..8.4..1.2..7..9........64.52..
4877,4877,1796,23,...6.5....1..7..3.2.9.1...8..3...71...4.9.3...78...2..5...3.6.7.3..6..5....5.4...
4878,4878,1755,20,..........9.136.8.8.47....3615...34...........79...2563....59.7.8.329.6..........
4879,4879,1127,48,1.5.....3....4......29.64..8..7.5..2.1.....9.5..1.9.....84.23......9....9.....8.7
4880,4880,1423,26,.9.1.3.4.3...4.6.....6.8.....3...59...49.23...16...8.....8.7.....7.6...2.4.2.1.8.
4881,4881,1517,36,.2.1.7.....48..6...6.....9..43.7.98.1.......2.85.3.17..1.....2...7..85.....5.6.3.
4882,4882,1536,34,.2..7......35.6...65......75...6...1..94.28..1...3...48......73...8.91......4..6.
4883,4883,1827,23,....4....7.4...1.2.2.7.3.5..4..1..73.9..7..6.28..3..1..7.1.6.4.3.8...6.1....5....
4884,4884,1718,26,..2...4..8....4..2...9.8...7...4.1..61.....272.9.1...5...5.1...9..7....6..5...2..
4885,4885,1818,20,.1.....4.92..8..714...5...6.....8...8..126..4...3.....1...7...529..1..68.6.....2.
4886,4886,1216,42,9..2.5..176.....5...8.1.7..6....45.............39....6..6.8.3...2.....891..4.3..7
4887,4887,1416,25,5..4.6.......2....7.4...5..14..5..82..9.1.3..85..3..61..7...6.9....7.......2.1..5
4888,4888,1239,45,4...2...65.7...8.1......9....82.1.....9...4.....9.37....4.5....3.5...2.82...8...4
4889,4889,1558,34,..52.93..9.......5.2..3..6...2..87...54...89...14..5...8..2..7.1.......9..91.46..
4890,4890,1790,26,....6....8.74.15.6.5.....9...37.8.......2.......5.49...7.....2.2.58.36.4....5....
4891,4891,1763,27,..1..86...8....7..26.....98...5.1...5.7.2.1.3...9.7...17.....42..9....5...54..8..
4892,4892,1834,21,7.......5..65.74..9...8.1....24753.............73192....4.9...8..16.87..2.......3
4893,4893,1131,49,5.......11..7.2..8..9...3....26378.............59.86....6...2..7..4.5..38.......4
4894,4894,1247,35,..16.72............87.2.49.5..2.68.3.........2.34.1..5.38.6.15............53.97..
4895,4895,1526,39,.4.....9...5.4.3.7.3.9.8.4..7.4.6.......1.......2.7.8..2.1.3.6.4.7.6.2...1.....7.
4896,4896,1856,27,.15.2.83.......9..........7.423.517..3.....5..916.428.7..........9.......83.1.59.
4897,4897,2023,21,...........28594...43..752..9..8..6.1.......9.7..9..5..879..13...63149...........
4898,4898,1701,24,.63.8..1.2..1.34.5.........74.....285...9...483.....91.........6.79.2..3.1..3.78.
4899,4899,1732,21,9.2.....87..1.9..4..4..71.....5.2.6..3.....8..5.6.8.....12..9..6..8.4..23.....8.6
4900,4900,1351,37,..6.5.3.....9.3...7.9.6...52.5...4.3.7.....6.3.8...1.75...4.6.9...6.7.....3.8.7..
4901,4901,1387,25,..4...1......28....364.527.1..9.3..2....7....4..2.6..3.258.169....56......3...5..
4902,4902,1248,46,..18.73......2..16...3.6.....5...8..2.......7..9...1.....1.27..85..7......65.49..
4903,4903,1610,33,.462.137...1...9.............865.74.5.......9.79.836.............4...8...875.649.
4904,4904,1744,27,6...5.4.7.7.6.1.......9....7......89.52...6..96......3....4.......2.8.7.8.1.6...2
4905,4905,1776,27,.94...37....6.4....8..9.....45...21.8..3.9..5.37...69.....5..3....1.7....13...56.
4906,4906,1982,19,....8.....49...23.8.1...6.4.3.1.5.4...4...9...6.2.4.7.1.3...7.9.75...48.....5....
4907,4907,1201,44,..9..8...6..9.3..8..82.75...8.....1.2.......6.9.....4...73.69..5..8.1..2...5..3..
4908,4908,1463,24,..18.46...5..7..9...6.1.3......5...1.23...48.1...6......2.8.9...3..2..1...93.52..
4909,4909,1486,40,6.......9...641...2.3..8..6.1..5......81.92......2..8....7..6.8...513...5.......7
4910,4910,2016,23,9..5.4..3..3.2.9...8.....5.4.5...3.2..8.4.6..7.6...8.9.5.....2...4.6.5..6..2.8..4
4911,4911,1992,22,.38..645.5...4...8...8.5...3.5...8...9.....2...1...9.4...7.8...6...5...1.241..67.
4912,4912,2008,22,.6.....9.2.39....4..96.38..7.......31.4...5.29.......6..25.17..3....26.1.8.....4.
4913,4913,2003,20,3..948.......6...5.8.2.7.4...1...9..95.....32..4...1...7.3.5.9.5...7.......689..3
4914,4914,1300,39,1....9..6..87..9...4.6.8.1.4.......1.5.1.2.9.9.......7.2.8.5.3...1..45..6..9....4
4915,4915,1423,26,.6.....8..4..7..3....6.3..452..9..41..4...9..39..6..752..7.8....8..4..9..5.....1.
4916,4916,1480,39,.63....8..2.....9.9.4...3.5.1.9.723.....1.....925.6.7.1.6...9.4.3.....1..4....75.
4917,4917,1485,38,.3694.87....1.69............65.2.13...........14.3.28............73.8....23.6549.
4918,4918,1955,24,5.8.3.2.6.....8....39...71......61...6..2..3...17......45...37....5.....1.3.9.8.2
4919,4919,1767,28,.4..6.......3.1.8...39.875...4...5.9.........7.6...1....21.74...3.8.5.......3..9.
4920,4920,1822,25,7..8.4....6.......8.56.24...1.4.9.2...7...9...9.7.3.8...81.73.6.......5....9.6..4
4921,4921,1190,47,...8.6...69.2.1.78..2...3..5......39....8....41......6..5...9..26.4.9.57...7.8...
4922,4922,1461,26,61.3.4.89...912.............95...62.....4.....87...91.............428...96.1.5.48
4923,4923,1487,43,2.......8..98.23......9..6..4..21.5....3.4....3.....2..5..1......84.39..9.......1
4924,4924,1788,32,.1.....4....63.......4.91.7..9..2...2.1...5.6...5..3..3.69........358....7.....1.
4925,4925,1996,24,.....2..4.2.8.5.7..4..3..121..2.4..5.........8..9.3..671..9..2..8.4.7.3.9..3.....
4926,4926,1693,31,.6........4.8.2.6.8.5.....3...6.7..89.......46..9.5...73....4.1.8.1.6.5........7.
4927,4927,2051,21,917...24.6.......8........9.5.3.7.2...84.65...6.5.2.3.8........5.......4.34...765
4928,4928,1474,36,...1.8....5.......6.2...1.9.3.7.1.524........28.4.6.7.8.....5.1.......3....9.2...
4929,4929,1448,27,.3.....4...74.59...24.9..1...3.4.6...9.....5...2.5.7...5..6.82...18.94...4.....9.
4930,4930,1252,49,.1..9..4....458.2...4...5....3.1.6...6.5.9.3...7.8.2....2...1...8.172....7..3..8.
4931,4931,1174,44,.1.6.7.8..46...5..3.......1...532....5.....1....861...6.......9..2...17..7.2.4.6.
4932,4932,1885,28,....7.....4.2...8.1.3...2.9.3.1.8.9.6.......5.2.3.6.4.7.9...4.1.1...4.7.....3....
4933,4933,2179,24,...8.35.....2.6..4.9.....2.7.6.5.2.99.......84.8.3.6.7.4.....1.6..1.7.....13.4...
4934,4934,1791,23,4......23..84.37...15....9.9..5.2....3.....4....3.9..1.6....18...37.69..25......6
4935,4935,1238,45,....89.5.5.6.7.4.8.7.....9....2.71......4......18.5....4.....3.9.2.3.7.1.6.92....
4936,4936,1596,24,3.5...9.6...849.3...........8.6.7.....3...24......8.1...........1.394...6.4.....5
4937,4937,1018,57,....6..2..2..9..8.8.1...9.63.6..48.....1.3.....49..3.11.2...6.7.7..1..3..6..5....
4938,4938,1963,31,...451..8..1...3...2.....9...96.85....6.7.8....29.47...6.....3...4...9..2..567...
4939,4939,2014,28,..1..82..5.......7.2.7.1.5..1.6.4.7.2.......6.7.1.5.9..6.4.2.3.3.......1..93..4..
4940,4940,2265,24,3.1...6.44....3....8.....1...65.79..1..3.8..2..46.27...1.....3....8....55.8...2.7
4941,4941,2066,23,..63..4......9....81.....766..7.9..2..7.8.3..2..6.4..838.....57....7......5..86..
4942,4942,1354,45,.94...67..5..7..2...6.3.1....87.3..4.........5..1.93....5.1.8...7..5..4..81...75.
4943,4943,1527,29,...........35678..9...2...74.7..12.....9.2.....97..1.33...8...2..81745...........
4944,4944,1371,50,.........39.....81.4197.65......6....594.371....1......63.1742.17.....38.........
4945,4945,1649,40,..2......34.7.1.267..3.9...4.1...5......9......6...4.2...9.4..727.6.5.89......6..
4946,4946,2082,27,.2.....5....7568...3.9.81....1...5..49.....76..7...9....31.2.6...2567....7.....1.
4947,4947,2140,27,.8..35.9...54..7....1..63..9...6...2.1.....6.2...8...9..49..6....9..34...3.65..1.
4948,4948,2422,19,.6.....3.8.......1...6234...14.6.79...6.5.8...78.1.32...1946...6.......3.2.....4.
4949,4949,1164,54,.....7.....34187..5.......6.29.....34.5...2.13.....58.6.......5..16358.....2.....
4950,4950,1615,31,...82...61...6...4...5.4.......1.8...5.6.7.9.7.1.4.......1.8...5.......12...79...
4951,4951,1570,47,..94.25.3..........321.9.6.4.......9..72.61..6.......5.4.6.372..........2.15.43..
4952,4952,2180,30,...9.1...3.58.6..7..9...5...72...34..8..6..2..34...98...3...6..1..6.84.3...4.7...
4953,4953,2232,27,....2.....5....87.3....4..66.2...3.9...1.9...4.1...6.89..5....1.28....9.7...3....
4954,4954,2387,24,..74639.....8.2.......1.6..72.....46.5.....2.19.....53..1.4.......9.1.....35874..
4955,4955,2424,19,..7...6.3.......1..86.4.52..4.678.3...........6.159.7..51.9.46..2.......3.9...2..
4956,4956,1400,47,..39.78...7.....5.4...8.1.76..2.8..5.........2..1.6..48.1.2...9.9.....8...78.56..
4957,4957,1661,28,84.....71.6..1..3...58.64....2......5...8...6......2....85.19...7..3..6.65.....23
4958,4958,1775,44,.1........8..9.71.6.......8.468.795....5.6....589.237.4.......3.27.5..4........9.
4959,4959,2103,31,.75...6..3...7...8..1...2..1..7....6...3.5...6....8..7..8...1..53..9...4..2...59.
4960,4960,2315,28,.2.6.1.9.....2.....6.4385..8.4.....1....4....5.....4.9..8513.6.....7.....1.2.9.4.
4961,4961,2359,25,........4.2..4..53.6.3.9.7.1..5.2..8.5.....1.9..6.1..7.9.2.7.4.64..8..3.2........
4962,4962,2083,20,5.......3.3.8.7.9....4.2...7.81..2.9.9.....3.3.5..47.6...3.9....6.7.8.2.9.......4
4963,4963,1165,56,2..8....7..89.12......4....64.....7..93...64..7.....31....2......13.98..3....6..5
4964,4964,1812,25,....89....9.....8.5.......76...3...8.87.4.29.1...2...57.......1.5.....2....81.5..
4965,4965,1879,43,7......32.53.7.8..4.......6.2.3.7.4.3.......8.4.9.1.2.1.......3..7.4.68.69......5
4966,4966,2084,36,85...2.31...8..6...1..3..7.....5....54.....26....9.....3..4......1..9...26.7...85
4967,4967,2575,25,...497..2...6.3...43.....5.9......836.3...1.928......6.5.....28...8.4...8..512...
4968,4968,2643,24,3.....2.6.6.1.2....2..8..5.67.4.3..2.........1..8.6.94.4..5..6....2.1.4.9.3.....5
4969,4969,2640,20,56.....72...2.8.6..4.....9.1..6.2..9...187...7..3.5..6.9.....2..3.8.9...47.....18
4970,4970,1681,43,....7...1.7..3..8..63...47.7..986..4.........9..123..7.27...13..9..5..2.6...1....
4971,4971,1792,31,........87.....3.1...5412....1.7.8...5...2.9...4.8.6....7256...8.3.....55........
4972,4972,1677,48,6....3..9...2.4....7.56..1...3...4....6..25....8...2...1..29.4....4.7...2..1....3
4973,4973,2427,31,.7.....2..8....56.1..5.6..9....8.....284.5.1.....7....9..1.2..3..4....7..3.....4.
4974,4974,2762,22,2...4...9.6.....5....1.67..63..9..75.8.....4.49..5..62..64.9....4.....9.5...7...4
4975,4975,2659,25,4.......1.5..14.7..6.2.8.5...5...8...4..8..3...1...4...8.7.2.9..2.36..4.5.......3
4976,4976,2653,18,.9...1.433..6.4..8..1...6..95.....37....8....63.....21..3...1..2..4.3..958.2...6.
4977,4977,1441,50,3...5...22.8..45.7...........61.978...3...1...418.39...........4.57..3.19...6...8
4978,4978,1848,26,6.....1.37....8..2...1.3.....928.5..3.......4..5..67.....7.9...1..4....99.2.....6
4979,4979,1603,44,4...8.9.5.........79.....362..7.8...3..1.4..9...6.9..152.....17...........7.4...8
4980,4980,1902,40,..4.1.5..6..9.3..8......32....53.....2.....8.....48....57...9..8..1.9..2..9.7....
4981,4981,2771,24,.46...19.8..4.7..5..........8.7.2...4.91.62.8...5.8.4..........6..9.1..2.27...96.
4982,4982,2846,22,.7.....3..24...1....34.65.....25....3.89.72.6....68.....63.27....7...95..4.....6.
4983,4983,2700,21,...3.1....6.8.7.42..9..61..85.....91.........37.....64..65..4..41.9.3.2....6.8...
4984,4984,1320,56,....9.....5.2.4.7...27.31...4..6..9.1.8...7.6.2..7..8...93.65...1.5.9.2.....2....
4985,4985,1843,30,2.......79.4.2.5.8...5.3....1.....734..6.2..968.....2....8.5...8.6.3.9.17.......4
4986,4986,1788,49,7...9...8.6.......5.2...6.48.72.19.6....4....2.47.98.31.8...7.5.......6.6...5...1
4987,4987,2714,30,.2.....5..9..1......85..3....9...56.1..3.9..4.52...1....51.62......9..7..3.....4.
4988,4988,2505,30,...8.7....7.4.6.192.......3..4.....1.39...86.......4..4.......579...5.3....7.8...
4989,4989,2631,27,...1.....8...4...9..63291..1.2...9.4....5....5.4...7.1..19356..2...1...5.....8...
4990,4990,2832,21,.....6...97.1.4.38.46..9.2.2.......9..5...1..1.......4.8.3..41.65.7.1.83...6.....
4991,4991,1274,58,.45.6.7..1.......2..64.3......2.....7.3...4.5...8.5......3.4...6.......1..7.1.29.
4992,4992,2047,26,1.9...3.82...9...1.3.....6...4..91.....183.....32..6...8.....1.7...5...49.1...8.2
4993,4993,1955,49,..85.42......1......6...83..1..3..2....6.7....9..4..6..57...3......8...1...9.34..
4994,4994,2679,32,.2.....1.6.4.7...5.9..3..8...79..2..9..........2..45...4..2..5.....6.4.1.8.....2.
4995,4995,2997,30,....1....28.4.6.1.5.......6.3.6.1.2.....2.....1.9.5.7.7.......5.4.8.9.67....3....
4996,4996,2625,29,93.....67.5..9..2...2...8....38.26......5......49.37....9...1...2..7..9.87.....54
4997,4997,2899,19,.358.294...9.3.8.........1....794..6.........7..516....1.........7.4.1...241.579.
4998,4998,1028,63,7.......9.95..8.7..4....31...1427...............1698...62....9..7.5..14.1.......8
4999,4999,2012,31,.3..6..4...1......2.4.....8...7.2..3..29..4..4..1.6..59.....1.4......6...6..3..2.
5000,5000,1793,52,26..5..91.3.6.9.5..........82......6.56.3.48.3......75..........7.1.4.6.98..6..12
5001,5001,2104,46,...4.6..78.6.5.2.14......53...5.8.....8.9.5.....6.1...58......23.4.6.1.96..7.3...
5002,5002,2920,27,.92....5...76.93..5.......1.3.1.8.6...........1.9.4.7.8.......2..13.25...4....73.
5003,5003,3074,26,..72.3...3.......8..4.1.6...6.....8.2.58.91.6.9.....5...3.7.8..6.......4...1.27..
5004,5004,2906,23,3.......2..93268.......7.197.......5.65...78.2.......353.2.......78135..4.......8
