,Id,URL,Level,Unit-Time,Solution
1056,1056,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/1/2017,Moderate,minutes,435271869716389542829564317961748235572693481384125796253416978648957123197832654
1057,1057,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/1/2017,Moderate,minutes,349851267715926834628734519953218746861547923472693185237165498596482371184379652
1058,1058,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/1/2017,Gentle,minutes,456789321783142659192365874571936482329418567864257913637824195248591736915673248
1059,1059,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/1/2017,Diabolical,minutes,716594382243867195598312674461758239975231468382946517127685943659473821834129756
1060,1060,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/1/2017,Moderate,minutes,879564123513279468426318579641783952392645817758192346187956234264831795935427681
1061,1061,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/1/2017,Diabolical,minutes,541967832987321564263485179678142395135698247429573618396254781754816923812739456
1062,1062,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/1/2017,Tough,minutes,368971524721543689549682371192354867653718942487296135874165293935827416216439758
1063,1063,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/1/2017,Moderate,minutes,916345782348726915527918436791284653462537198853169274674893521285671349139452867
1064,1064,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/1/2017,Moderate,minutes,843619725569237841271845396496183257782564913135792684628351479314978562957426138
1065,1065,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/1/2017,Gentle,minutes,526417983973852461418396752295764318681539274734128596862945137357281649149673825
1066,1066,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/1/2017,Diabolical,minutes,724539816561782439839416752618273945352894167947651283475328691296145378183967524
1067,1067,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=31/12/2016,Moderate,minutes,182639754745821396936754812869173245273546981451298637518962473694317528327485169
1068,1068,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/12/2016,Diabolical,minutes,423715869591286437867493215215867394789534126634921758372649581958172643146358972
1069,1069,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/12/2016,Tough,minutes,312794865597638124486251397164579283935826741278143956659312478721485639843967512
1070,1070,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/12/2016,Moderate,minutes,486395172531724986729861453247913568618452397395687214164538729872149635953276841
1071,1071,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/12/2016,Moderate,minutes,648327591932156874157489236269834715485671329371592468713948652594263187826715943
1072,1072,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/12/2016,Gentle,minutes,274385916985146327136297854821963745357418269649572138718634592563829471492751683
1073,1073,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/12/2016,Diabolical,minutes,487391526961542783352786419528137964743269851619854237234678195876915342195423678
1074,1074,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/12/2016,Moderate,minutes,816935274257684193493721568164257839378149652925863417641378925539412786782596341
1075,1075,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/12/2016,Diabolical,minutes,759831264168294753243576189312948576986725341574163928697382415431657892825419637
1076,1076,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/12/2016,Tough,minutes,786524319234819756195637284958761432372485691641392875427958163869143527513276948
1077,1077,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/12/2016,Moderate,minutes,879216543625734198134985276951827364763541982482693715398472651246159837517368429
1078,1078,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/12/2016,Moderate,minutes,729154638635892174184637592462781953513926847978345261846513729297468315351279486
1079,1079,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/12/2016,Gentle,minutes,615874923342951678789362415823195746164738259597246381938417562276589134451623897
1080,1080,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/12/2016,Diabolical,minutes,643289571279516438815734296751462389496873125328951764967345812134628957582197643
1081,1081,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/12/2016,Moderate,minutes,892157634745369821361248957286594173513672489479813562934786215128435796657921348
1082,1082,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/12/2016,Diabolical,minutes,841673295726589413395421786463792851982165374517834629274956138139248567658317942
1083,1083,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/12/2016,Tough,minutes,579168342428793165361542789256389417814675293937214658745836921683921574192457836
1084,1084,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/12/2016,Moderate,minutes,431975628957862413682431795863749152529186374714523986398657241146298537275314869
1085,1085,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/12/2016,Moderate,minutes,621549783793186452548732961264851379859273614317964528935618247486327195172495836
1086,1086,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/12/2016,Gentle,minutes,947853126865217493123469857456382971281975364379146582732594618514628739698731245
1087,1087,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/12/2016,Diabolical,minutes,791826543283495617645731982816572394427983156359164278138649725972358461564217839
1088,1088,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/12/2016,Moderate,minutes,945861723823497165671253498317682549568974312492135687154729836789316254236548971
1089,1089,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/12/2016,Diabolical,minutes,974618352253749186861253479785421963429376815316895247532187694698534721147962538
1090,1090,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/12/2016,Tough,minutes,327651498689247153451389267832475619195836742764192835516723984978564321243918576
1091,1091,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/12/2016,Moderate,minutes,312674895485239617967815423829756341153428769674391582741562938598143276236987154
1092,1092,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/12/2016,Moderate,minutes,726834519495721863831695724382417956549286137167359248653972481278143695914568372
1093,1093,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/12/2016,Gentle,minutes,196528473573694182824371659957146328482735916361982745638217594219453867745869231
1094,1094,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/12/2016,Diabolical,minutes,196327845437658129852491376625814793349572618718963452583149267261735984974286531
1095,1095,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/12/2016,Moderate,minutes,945673182876421395123598467412736958639854271758219643384167529297345816561982734
1096,1096,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/12/2016,Diabolical,minutes,673145298918726543245839176381267459452983761769451832836514927527698314194372685
1097,1097,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/12/2016,Tough,minutes,769321485432586917815749623276895341548173296193264758384957162951632874627418539
1098,1098,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/11/2016,Moderate,minutes,273958416849671253165432897324196785518724369796583142937845621451267938682319574
1099,1099,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/11/2016,Moderate,minutes,146738592592146387837259164418592736369871425725463819684327951273915648951684273
1100,1100,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/11/2016,Gentle,minutes,972348615534167892681295734198523476365714289427689153749836521253471968816952347
1101,1101,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/11/2016,Diabolical,minutes,723465918596718243481239567342187695867594321159326874934651782278943156615872439
1102,1102,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/11/2016,Moderate,minutes,167358924824971635593624178648735291719482563352169847236517489985243716471896352
1103,1103,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/11/2016,Diabolical,minutes,918723645726145983543698712281576394435982176679314528392861457154237869867459231
1104,1104,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/11/2016,Tough,minutes,136289754289457361574163892312645978945718236768932145423591687697824513851376429
1105,1105,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/11/2016,Moderate,minutes,879162435435897216612543987748935162263471859591628743187256394926314578354789621
1106,1106,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/11/2016,Moderate,minutes,693457281412389675785162943571938426934276518268541739159824367826793154347615892
1107,1107,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/11/2016,Gentle,minutes,697152438823947165415386792238791654561428379974635821359874216746219583182563947
1108,1108,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/11/2016,Diabolical,minutes,413256978867139254259478316594827631726315489381964725942583167175642893638791542
1109,1109,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/11/2016,Moderate,minutes,851743269479526138623918574146259387982374651735861942218435796564197823397682415
1110,1110,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/11/2016,Diabolical,minutes,197268435632541897548793612869327541724156389315984276953812764286479153471635928
1111,1111,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/11/2016,Tough,minutes,739582416418936275562147389687329154291854637345671928953418762124765893876293541
1112,1112,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/11/2016,Moderate,minutes,216498735738165294549732186674821359951643872823957641365274918482319567197586423
1113,1113,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/11/2016,Moderate,minutes,592367841873415629164829375647138952928754136315692784739546218486271593251983467
1114,1114,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/11/2016,Gentle,minutes,719436258826751349345892761432175986168349572597628413971284635283567194654913827
1115,1115,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/11/2016,Diabolical,minutes,468521937573968241921437568816394752397152486254876319189243675742615893635789124
1116,1116,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/11/2016,Moderate,minutes,753964218496128573128537964671342859832695147549781326915473682384216795267859431
1117,1117,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/11/2016,Diabolical,minutes,413276985978543162625819347734921658862354719159687234247165893591738426386492571
1118,1118,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/11/2016,Tough,minutes,586349127179852463243167895832596741497281536651734982928675314315428679764913258
1119,1119,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/11/2016,Moderate,minutes,268517493479863215153942678546178932937625841821394756784231569612759384395486127
1120,1120,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/11/2016,Moderate,minutes,839751264451826739627394815793542681586179423142638957964213578378965142215487396
1121,1121,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/11/2016,Gentle,minutes,834719526716254983529368147398546271165927438472831695941683752653472819287195364
1122,1122,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/11/2016,Diabolical,minutes,219536784874921653536784192427153968953678241681492537145367829768249315392815476
1123,1123,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/11/2016,Moderate,minutes,485623197931857426672941385367185249514296738298734651729368514856412973143579862
1124,1124,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/11/2016,Diabolical,minutes,538127964694538172712694358847369215263851749159742683381275496425916837976483521
1125,1125,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/11/2016,Tough,minutes,826914735314756289597328146135249678742861953968573421259187364473695812681432597
1126,1126,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/11/2016,Moderate,minutes,752834916491657382836192745167328594589471623243569178328916457614785239975243861
1127,1127,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/11/2016,Moderate,minutes,946178352132654789758392146513986274487521693629437815291865437865743921374219568
1128,1128,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=31/10/2016,Gentle,minutes,328517694764893125591642387679254813815369742243781569132976458986435271457128936
1129,1129,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/10/2016,Diabolical,minutes,846257391579341628312896574785624139293518746461739285637485912128963457954172863
1130,1130,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/10/2016,Moderate,minutes,357416289812739654946528317179843562528671493463952178691384725235197846784265931
1131,1131,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/10/2016,Diabolical,minutes,458321796317968245926475381693182574284537169571649832742816953865293417139754628
1132,1132,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/10/2016,Tough,minutes,295648731674213958318975264453197826921386547867452319582761493746539182139824675
